REG;Région;DEP;CODCAN;CAN;Canton;NBCOM;PMUN;PTOT
52;Pays de la Loire;44;05;4405;La Chapelle-sur-Erdre;6;56606;57847
52;Pays de la Loire;44;06;4406;Châteaubriant;19;33702;34600
52;Pays de la Loire;44;07;4407;Clisson;12;42476;43738
52;Pays de la Loire;44;08;4408;Guémené-Penfao;19;37212;38100
52;Pays de la Loire;44;09;4409;Guérande;10;52402;53690
52;Pays de la Loire;44;10;4410;Machecoul-Saint-Même;13;42679;43532
52;Pays de la Loire;44;11;4411;Nantes-1;1;43953;44842
52;Pays de la Loire;44;12;4412;Nantes-2;1;44275;44899
52;Pays de la Loire;44;13;4413;Nantes-3;1;57369;58177
52;Pays de la Loire;44;14;4414;Nantes-4;1;39025;39612
52;Pays de la Loire;44;15;4415;Nantes-5;1;42441;42953
52;Pays de la Loire;44;16;4416;Nantes-6;1;48229;48970
52;Pays de la Loire;44;17;4417;Nantes-7;1;52442;53062
52;Pays de la Loire;44;18;4418;Nort-sur-Erdre;14;53072;54027
52;Pays de la Loire;44;19;4419;Pontchâteau;13;50556;51660
52;Pays de la Loire;44;20;4420;Pornic;8;43693;44630
52;Pays de la Loire;44;21;4421;Rezé-1;6;42717;43383
52;Pays de la Loire;44;22;4422;Rezé-2;1;38588;39257
52;Pays de la Loire;44;23;4423;Saint-Brevin-les-Pins;9;49201;50465
52;Pays de la Loire;44;24;4424;Saint-Herblain-1;4;63008;63896
52;Pays de la Loire;44;25;4425;Saint-Herblain-2;2;53317;54216
52;Pays de la Loire;44;26;4426;Saint-Nazaire-1;1;50897;52227
52;Pays de la Loire;44;27;4427;Saint-Nazaire-2;6;54094;54827
52;Pays de la Loire;44;28;4428;Saint-Philbert-de-Grand-Lieu;12;52488;53488
52;Pays de la Loire;44;29;4429;Saint-Sébastien-sur-Loire;3;44370;45298
52;Pays de la Loire;44;30;4430;Vallet;11;50240;51480
52;Pays de la Loire;44;31;4431;Vertou;5;44657;45564
24;Centre-Val de Loire;45;01;4501;Beaugency;13;27330;27909
24;Centre-Val de Loire;45;02;4502;Châlette-sur-Loing;6;32773;33767
24;Centre-Val de Loire;45;03;4503;Châteauneuf-sur-Loire;14;32439;33021
24;Centre-Val de Loire;45;04;4504;Courtenay;41;36923;37608
24;Centre-Val de Loire;45;05;4505;La Ferté-Saint-Aubin;8;31002;31551
24;Centre-Val de Loire;45;06;4506;Fleury-les-Aubrais;7;34787;35265
24;Centre-Val de Loire;45;07;4507;Gien;26;33546;34251
24;Centre-Val de Loire;45;08;4508;Lorris;38;27448;28062
24;Centre-Val de Loire;45;09;4509;Le Malesherbois;49;36512;37314
24;Centre-Val de Loire;45;10;4510;Meung-sur-Loire;32;37292;37955
24;Centre-Val de Loire;45;11;4511;Montargis;9;30320;31242
24;Centre-Val de Loire;45;12;4512;Olivet;3;33024;33767
24;Centre-Val de Loire;45;13;4513;Orléans-1;1;24149;24484
24;Centre-Val de Loire;45;14;4514;Orléans-2;1;26797;27561
24;Centre-Val de Loire;45;15;4515;Orléans-3;3;36938;37476
24;Centre-Val de Loire;45;16;4516;Orléans-4;1;36596;37539
24;Centre-Val de Loire;45;17;4517;Pithiviers;35;32835;33407
24;Centre-Val de Loire;45;18;4518;Saint-Jean-de-Braye;7;42354;43401
24;Centre-Val de Loire;45;19;4519;Saint-Jean-de-la-Ruelle;3;37847;38474
24;Centre-Val de Loire;45;20;4520;Saint-Jean-le-Blanc;9;29025;29683
24;Centre-Val de Loire;45;21;4521;Sully-sur-Loire;23;31331;31975
76;Occitanie;46;01;4601;Cahors-1;3;12039;12334
76;Occitanie;46;02;4602;Cahors-2;4;9003;9628
76;Occitanie;46;03;4603;Cahors-3;6;11389;11735
76;Occitanie;46;04;4604;Causse et Bouriane;30;10056;10236
76;Occitanie;46;05;4605;Causse et Vallées;44;9646;9852
76;Occitanie;46;06;4606;Cère et Ségala;17;10262;10511
76;Occitanie;46;07;4607;Figeac-1;12;10612;11096
76;Occitanie;46;08;4608;Figeac-2;14;10394;10807
76;Occitanie;46;09;4609;Gourdon;18;11833;12127
76;Occitanie;46;10;4610;Gramat;17;8576;8782
76;Occitanie;46;11;4611;Lacapelle-Marival;32;8792;9059
76;Occitanie;46;12;4612;Luzech;17;10046;10271
76;Occitanie;46;13;4613;Marches du Sud-Quercy;24;12438;12716
76;Occitanie;46;14;4614;Martel;16;10223;10445
76;Occitanie;46;15;4615;Puy-l'Evêque;25;11554;11785
76;Occitanie;46;16;4616;Saint-Céré;18;9649;9958
76;Occitanie;46;17;4617;Souillac;18;9961;10405
75;Nouvelle-Aquitaine;47;01;4701;Agen-1;4;16987;17427
75;Nouvelle-Aquitaine;47;02;4702;Agen-2;3;14321;14547
75;Nouvelle-Aquitaine;47;03;4703;Agen-3;1;16025;16478
75;Nouvelle-Aquitaine;47;04;4704;Agen-4;2;17871;18345
75;Nouvelle-Aquitaine;47;05;4705;L'Albret;22;16467;17064
75;Nouvelle-Aquitaine;47;06;4706;Le Confluent;20;13841;14154
75;Nouvelle-Aquitaine;47;07;4707;Les Coteaux de Guyenne;34;13465;13689
75;Nouvelle-Aquitaine;47;08;4708;Les Forêts de Gascogne;32;15779;16045
75;Nouvelle-Aquitaine;47;09;4709;Le Fumélois;19;17675;18028
75;Nouvelle-Aquitaine;47;10;4710;Le Haut Agenais Périgord;33;13473;13743
75;Nouvelle-Aquitaine;47;11;4711;Lavardac;20;13348;13625
75;Nouvelle-Aquitaine;47;12;4712;Le Livradais;14;15586;15938
75;Nouvelle-Aquitaine;47;13;4713;Marmande-1;10;18519;19089
75;Nouvelle-Aquitaine;47;14;4714;Marmande-2;11;17811;18174
75;Nouvelle-Aquitaine;47;15;4715;L'Ouest agenais;11;17821;18220
75;Nouvelle-Aquitaine;47;16;4716;Le Pays de Serres;23;13585;13814
75;Nouvelle-Aquitaine;47;17;4717;Le Sud-Est agenais;19;17236;17547
75;Nouvelle-Aquitaine;47;18;4718;Tonneins;13;18427;18883
75;Nouvelle-Aquitaine;47;19;4719;Le Val du Dropt;25;12592;12930
75;Nouvelle-Aquitaine;47;20;4720;Villeneuve-sur-Lot-1;2;16193;16573
75;Nouvelle-Aquitaine;47;21;4721;Villeneuve-sur-Lot-2;6;16580;17174
76;Occitanie;48;01;4801;Peyre en Aubrac;25;6525;6760
76;Occitanie;48;02;4802;La Canourgue;8;5865;6077
76;Occitanie;48;03;4803;Bourgs sur Colagne;12;6945;7192
76;Occitanie;48;04;4804;Le Collet-de-Dèze;23;5146;5282
76;Occitanie;48;05;4805;Florac Trois Rivières;9;5277;5520
76;Occitanie;48;06;4806;Grandrieu;19;4947;5069
76;Occitanie;48;07;4807;Langogne;9;4613;4858
76;Occitanie;48;08;4808;Marvejols;5;5756;5974
76;Occitanie;48;09;4809;Mende-1;1;6137;6684
76;Occitanie;48;10;4810;Mende-2;1;6327;6608
76;Occitanie;48;11;4811;Saint-Alban-sur-Limagnole;17;6301;6482
76;Occitanie;48;12;4812;Saint-Chély-d'Apcher;6;5923;6507
76;Occitanie;48;13;4813;Saint-Etienne-du-Valdonnez;18;6724;6951
52;Pays de la Loire;49;01;4901;Angers-1;1;43749;44702
52;Pays de la Loire;49;02;4902;Angers-2;3;42042;43233
52;Pays de la Loire;49;03;4903;Angers-3;8;42442;43122
52;Pays de la Loire;49;04;4904;Angers-4;4;45164;46242
52;Pays de la Loire;49;05;4905;Angers-5;7;41077;41826
52;Pays de la Loire;49;06;4906;Angers-6;13;43372;44322
52;Pays de la Loire;49;07;4907;Angers-7;6;47214;48242
52;Pays de la Loire;49;08;4908;Beaufort-en-Anjou;6;32488;33100
52;Pays de la Loire;49;09;4909;Beaupréau-en-Mauges;3;41825;42924
52;Pays de la Loire;49;10;4910;Chalonnes-sur-Loire;13;35024;35785
52;Pays de la Loire;49;11;4911;Chemillé-en-Anjou;7;39025;39966
52;Pays de la Loire;49;12;4912;Cholet-1;1;43221;44614
52;Pays de la Loire;49;13;4913;Cholet-2;20;43747;45035
52;Pays de la Loire;49;14;4914;Doué-en-Anjou;19;34642;35544
52;Pays de la Loire;49;15;4915;Longué-Jumelles;17;30397;30934
52;Pays de la Loire;49;16;4916;Mauges-sur-Loire;2;35857;36686
52;Pays de la Loire;49;17;4917;Les Ponts-de-Cé;8;38832;39951
52;Pays de la Loire;49;18;4918;Sèvremoine;6;41927;43044
52;Pays de la Loire;49;19;4919;Saumur;11;34346;35380
52;Pays de la Loire;49;20;4920;Segré-en-Anjou Bleu;11;34625;35667
52;Pays de la Loire;49;21;4921;Tiercé;21;42760;43449
28;Normandie;50;01;5001;Agon-Coutainville;20;18890;19345
28;Normandie;50;02;5002;Avranches;17;21989;22885
28;Normandie;50;03;5003;Bréhal;27;21154;21677
28;Normandie;50;04;5004;Bricquebec-en-Cotentin;27;17978;18310
28;Normandie;50;05;5005;Carentan-les-Marais;21;21438;21788
28;Normandie;50;06;5006;Cherbourg-en-Cotentin-1;1;16961;17506
28;Normandie;50;07;5007;Cherbourg-en-Cotentin-2;1;15543;15977
28;Normandie;50;08;5008;Cherbourg-en-Cotentin-3;10;18193;18533
28;Normandie;50;09;5009;Condé-sur-Vire;17;20137;20587
28;Normandie;50;10;5010;Coutances;16;17010;18465
28;Normandie;50;11;5011;Créances;19;16465;16800
28;Normandie;50;12;5012;Cherbourg-en-Cotentin-4;1;15809;16238
28;Normandie;50;13;5013;Granville;4;21403;22239
28;Normandie;50;14;5014;La Hague;2;16477;16877
28;Normandie;50;15;5015;Isigny-le-Buat;27;17534;18059
28;Normandie;50;16;5016;Le Mortainais;17;14309;14709
28;Normandie;50;17;5017;Les Pieux;28;21486;21963
28;Normandie;50;18;5018;Pont-Hébert;26;15942;16481
28;Normandie;50;19;5019;Pontorson;21;17456;17911
28;Normandie;50;20;5020;Quettreville-sur-Sienne;24;17694;18034
28;Normandie;50;21;5021;Saint-Hilaire-du-Harcouët;15;18991;19703
28;Normandie;50;22;5022;Saint-Lô-1;10;20081;21161
28;Normandie;50;23;5023;Saint-Lô-2;11;21776;22299
28;Normandie;50;24;5024;Cherbourg-en-Cotentin-5;4;19297;19789
28;Normandie;50;25;5025;Valognes;31;20686;21348
28;Normandie;50;26;5026;Val-de-Saire;29;17044;17362
28;Normandie;50;27;5027;Villedieu-les-Poêles-Rouffigny;27;15779;16121
44;Grand Est;51;01;5101;Argonne Suippe et Vesle;79;22130;23035
44;Grand Est;51;02;5102;Bourgogne-Fresne;27;29664;30118
44;Grand Est;51;03;5103;Châlons-en-Champagne-1;4;26427;26854
44;Grand Est;51;04;5104;Châlons-en-Champagne-2;19;25112;25881
44;Grand Est;51;05;5105;Châlons-en-Champagne-3;42;24536;24993
44;Grand Est;51;06;5106;Dormans-Paysages de Champagne;70;23964;24394
44;Grand Est;51;07;5107;Épernay-1;18;25412;25947
44;Grand Est;51;08;5108;Épernay-2;18;25434;25989
44;Grand Est;51;09;5109;Fismes-Montagne de Reims;53;27586;28157
44;Grand Est;51;10;5110;Mourmelon-Vesle et Monts de Champagne;36;25367;25794
44;Grand Est;51;11;5111;Reims-1;1;26945;27592
44;Grand Est;51;12;5112;Reims-2;1;20040;20342
44;Grand Est;51;13;5113;Reims-3;1;20281;20662
44;Grand Est;51;14;5114;Reims-4;6;28056;28437
44;Grand Est;51;15;5115;Reims-5;3;24074;24388
44;Grand Est;51;16;5116;Reims-6;1;26791;27104
44;Grand Est;51;17;5117;Reims-7;1;28976;29379
44;Grand Est;51;18;5118;Reims-8;9;22676;22949
44;Grand Est;51;19;5119;Reims-9;1;22742;23431
44;Grand Est;51;20;5120;Sermaize-les-Bains;75;19958;20332
44;Grand Est;51;21;5121;Sézanne-Brie et Champagne;61;21456;21946
44;Grand Est;51;22;5122;Vertus-Plaine Champenoise;60;22442;23001
44;Grand Est;51;23;5123;Vitry-le-François-Champagne et Der;35;23007;23417
44;Grand Est;52;01;5201;Bologne;38;9927;10155
44;Grand Est;52;02;5202;Bourbonne-les-Bains;36;8777;8974
44;Grand Est;52;03;5203;Chalindrey;45;10545;10806
44;Grand Est;52;04;5204;Châteauvillain;37;8614;8794
44;Grand Est;52;05;5205;Chaumont-1;7;10088;10306
44;Grand Est;52;06;5206;Chaumont-2;5;8088;8676
44;Grand Est;52;07;5207;Chaumont-3;6;9724;10332
44;Grand Est;52;08;5208;Eurville-Bienville;17;8557;8732
44;Grand Est;52;09;5209;Joinville;38;10202;10442
44;Grand Est;52;10;5210;Langres;18;11632;12152
44;Grand Est;52;11;5211;Nogent;29;11781;12003
44;Grand Est;52;12;5212;Poissons;65;8158;8341
44;Grand Est;52;13;5213;Saint-Dizier-1;11;12257;12453
44;Grand Est;52;14;5214;Saint-Dizier-2;1;10519;10757
44;Grand Est;52;15;5215;Saint-Dizier-3;3;10219;10378
44;Grand Est;52;16;5216;Villegusien-le-Lac;54;8530;8684
44;Grand Est;52;17;5217;Wassy;20;10713;10996
52;Pays de la Loire;53;01;5301;Château-Gontier-sur-Mayenne-1;13;16448;16966
52;Pays de la Loire;53;02;5302;Bonchamp-lès-Laval;8;16172;16620
52;Pays de la Loire;53;03;5303;Château-Gontier-sur-Mayenne-2;12;20628;21309
52;Pays de la Loire;53;04;5304;Cossé-le-Vivien;29;21507;21992
52;Pays de la Loire;53;05;5305;Ernée;15;20303;20751
52;Pays de la Loire;53;06;5306;Évron;18;20914;21308
52;Pays de la Loire;53;07;5307;Gorron;27;18235;18607
52;Pays de la Loire;53;08;5308;L'Huisserie;9;16164;16565
52;Pays de la Loire;53;09;5309;Lassay-les-Châteaux;24;17691;18102
52;Pays de la Loire;53;10;5310;Laval-1;1;18946;19946
52;Pays de la Loire;53;11;5311;Laval-2;1;16389;17054
52;Pays de la Loire;53;12;5312;Laval-3;1;14065;14719
52;Pays de la Loire;53;13;5313;Loiron-Ruillé;14;17295;17600
52;Pays de la Loire;53;14;5314;Mayenne;8;18444;19366
52;Pays de la Loire;53;15;5315;Meslay-du-Maine;33;19970;20417
52;Pays de la Loire;53;16;5316;Saint-Berthevin;4;16885;17351
52;Pays de la Loire;53;17;5317;Villaines-la-Juhel;26;15412;15773
44;Grand Est;54;01;5401;Baccarat;91;26513;26931
44;Grand Est;54;02;5402;Entre Seille et Meurthe;39;29053;29402
44;Grand Est;54;03;5403;Grand Couronné;24;33325;33885
44;Grand Est;54;04;5404;Jarny;34;36427;36963
44;Grand Est;54;05;5405;Jarville-la-Malgrange;12;34300;34834
44;Grand Est;54;06;5406;Laxou;2;29489;29993
44;Grand Est;54;07;5407;Longwy;8;35039;35649
44;Grand Est;54;08;5408;Lunéville-1;26;33121;33654
44;Grand Est;54;09;5409;Lunéville-2;54;33914;34389
44;Grand Est;54;10;5410;Meine au Saintois;98;27941;28406
44;Grand Est;54;11;5411;Mont-Saint-Martin;32;31760;32317
44;Grand Est;54;12;5412;Nancy-1;1;35704;36285
44;Grand Est;54;13;5413;Nancy-2;1;31033;31455
44;Grand Est;54;14;5414;Nancy-3;1;36934;37248
44;Grand Est;54;15;5415;Neuves-Maisons;14;25837;26200
44;Grand Est;54;16;5416;Le Nord-Toulois;56;25925;26388
44;Grand Est;54;17;5417;Pays de Briey;37;37044;37785
44;Grand Est;54;18;5418;Pont-à-Mousson;24;34260;34799
44;Grand Est;54;19;5419;Saint-Max;5;36086;36894
44;Grand Est;54;20;5420;Toul;15;30988;31388
44;Grand Est;54;21;5421;Val de Lorraine Sud;5;29530;29845
44;Grand Est;54;22;5422;Vandœuvre-lès-Nancy;1;29942;30204
44;Grand Est;54;23;5423;Villerupt;14;28071;28439
44;Grand Est;55;01;5501;Ancerville;25;12444;12736
44;Grand Est;55;02;5502;Bar-le-Duc-1;13;11921;12271
44;Grand Est;55;03;5503;Bar-le-Duc-2;5;11094;11577
44;Grand Est;55;04;5504;Belleville-sur-Meuse;27;9259;9486
44;Grand Est;55;05;5505;Bouligny;26;8983;9134
44;Grand Est;55;06;5506;Clermont-en-Argonne;50;8749;8927
44;Grand Est;55;07;5507;Commercy;14;11757;12096
44;Grand Est;55;08;5508;Dieue-sur-Meuse;62;12406;12656
44;Grand Est;55;09;5509;Étain;42;9799;9974
44;Grand Est;55;10;5510;Ligny-en-Barrois;40;11404;11671
44;Grand Est;55;11;5511;Montmédy;45;9438;9698
44;Grand Est;55;12;5512;Revigny-sur-Ornain;28;10675;10925
44;Grand Est;55;13;5513;Saint-Mihiel;34;11465;11712
44;Grand Est;55;14;5514;Stenay;35;8382;8596
44;Grand Est;55;15;5515;Vaucouleurs;48;12175;12404
44;Grand Est;55;16;5516;Verdun-1;2;10134;10721
44;Grand Est;55;17;5517;Verdun-2;5;10205;10594
53;Bretagne;56;01;5601;Auray;7;34140;35111
53;Bretagne;56;02;5602;Gourin;29;34213;35272
53;Bretagne;56;03;5603;Grand-Champ;17;38985;40040
53;Bretagne;56;04;5604;Guer;23;40392;41490
53;Bretagne;56;05;5605;Guidel;11;42841;43835
53;Bretagne;56;06;5606;Hennebont;6;43722;44909
53;Bretagne;56;07;5607;Lanester;2;30469;31121
53;Bretagne;56;08;5608;Lorient-1;1;29633;30652
53;Bretagne;56;09;5609;Lorient-2;2;31006;31565
53;Bretagne;56;10;5610;Moréac;23;35403;36278
53;Bretagne;56;11;5611;Muzillac;15;36304;37004
53;Bretagne;56;12;5612;Ploemeur;3;36281;37355
53;Bretagne;56;13;5613;Ploërmel;29;40421;41742
53;Bretagne;56;14;5614;Pluvigner;11;38309;39263
53;Bretagne;56;15;5615;Pontivy;14;43180;44633
53;Bretagne;56;16;5616;Questembert;16;36660;37578
53;Bretagne;56;17;5617;Quiberon;16;38154;39128
53;Bretagne;56;18;5618;Séné;10;41606;42503
53;Bretagne;56;19;5619;Vannes-1;1;33491;34848
53;Bretagne;56;20;5620;Vannes-2;10;41840;43059
53;Bretagne;56;21;5621;Vannes-3;6;36340;37211
44;Grand Est;57;01;5701;Algrange;16;41539;42126
44;Grand Est;57;02;5702;Bitche;46;33136;33917
44;Grand Est;57;03;5703;Boulay-Moselle;31;31647;32107
44;Grand Est;57;04;5704;Bouzonville;54;34012;34582
44;Grand Est;57;05;5705;Les Coteaux de Moselle;27;36283;37049
44;Grand Est;57;06;5706;Fameck;5;41718;42123
44;Grand Est;57;07;5707;Faulquemont;61;39774;40440
44;Grand Est;57;08;5708;Forbach;7;38431;38863
44;Grand Est;57;09;5709;Freyming-Merlebach;11;31371;31723
44;Grand Est;57;10;5710;Hayange;9;40840;41299
44;Grand Est;57;11;5711;Metz-1;1;39857;40379
44;Grand Est;57;12;5712;Metz-2;1;41065;41797
44;Grand Est;57;13;5713;Metz-3;1;41650;42220
44;Grand Est;57;14;5714;Metzervisse;27;39128;39922
44;Grand Est;57;15;5715;Montigny-lès-Metz;6;45570;46341
44;Grand Est;57;16;5716;Le Pays Messin;49;42227;43340
44;Grand Est;57;17;5717;Phalsbourg;56;32159;32981
44;Grand Est;57;18;5718;Rombas;14;45633;46117
44;Grand Est;57;19;5719;Saint-Avold;10;37842;38416
44;Grand Est;57;20;5720;Sarralbe;48;32595;33157
44;Grand Est;57;21;5721;Sarrebourg;46;29884;30500
44;Grand Est;57;22;5722;Sarreguemines;20;43356;44219
44;Grand Est;57;23;5723;Le Saulnois;135;29466;30323
44;Grand Est;57;24;5724;Le Sillon Mosellan;7;46604;47124
44;Grand Est;57;25;5725;Stiring-Wendel;14;36006;36452
44;Grand Est;57;26;5726;Thionville;2;49062;49866
44;Grand Est;57;27;5727;Yutz;24;50454;51516
27;Bourgogne-Franche-Comté;58;01;5801;La Charité-sur-Loire;28;13923;14128
27;Bourgogne-Franche-Comté;58;02;5802;Château-Chinon;40;11932;12443
27;Bourgogne-Franche-Comté;58;03;5803;Clamecy;46;13294;13808
27;Bourgogne-Franche-Comté;58;04;5804;Corbigny;45;9880;10158
27;Bourgogne-Franche-Comté;58;05;5805;Cosne-Cours-sur-Loire;7;13967;14259
27;Bourgogne-Franche-Comté;58;06;5806;Decize;9;10011;10290
27;Bourgogne-Franche-Comté;58;07;5807;Fourchambault;4;12001;12243
27;Bourgogne-Franche-Comté;58;08;5808;Guérigny;32;14008;14273
27;Bourgogne-Franche-Comté;58;09;5809;Imphy;9;9716;9857
27;Bourgogne-Franche-Comté;58;10;5810;Luzy;32;11731;11918
27;Bourgogne-Franche-Comté;58;11;5811;Nevers-1;2;11248;11614
27;Bourgogne-Franche-Comté;58;12;5812;Nevers-2;4;11254;11455
27;Bourgogne-Franche-Comté;58;13;5813;Nevers-3;4;11358;11696
27;Bourgogne-Franche-Comté;58;14;5814;Nevers-4;1;10343;10720
27;Bourgogne-Franche-Comté;58;15;5815;Pouilly-sur-Loire;29;14488;14825
27;Bourgogne-Franche-Comté;58;16;5816;Saint-Pierre-le-Moûtier;17;9752;9925
27;Bourgogne-Franche-Comté;58;17;5817;Varennes-Vauzelles;3;12511;12744
32;Hauts-de-France;59;01;5901;Aniche;26;59184;59689
32;Hauts-de-France;59;02;5902;Annœullin;24;79975;80918
32;Hauts-de-France;59;03;5903;Anzin;6;51658;51960
32;Hauts-de-France;59;04;5904;Armentières;11;68621;69446
32;Hauts-de-France;59;05;5905;Aulnoye-Aymeries;38;50843;51695
32;Hauts-de-France;59;06;5906;Aulnoy-lez-Valenciennes;20;53100;53632
32;Hauts-de-France;59;07;5907;Avesnes-sur-Helpe;52;57353;58242
32;Hauts-de-France;59;08;5908;Bailleul;23;52200;53066
32;Hauts-de-France;59;09;5909;Cambrai;27;55576;56528
32;Hauts-de-France;59;10;5910;Le Cateau-Cambrésis;56;51331;52075
32;Hauts-de-France;59;11;5911;Caudry;33;50553;51284
32;Hauts-de-France;59;12;5912;Coudekerque-Branche;9;48832;49577
32;Hauts-de-France;59;13;5913;Croix;5;75736;76504
32;Hauts-de-France;59;14;5914;Denain;18;69736;70192
32;Hauts-de-France;59;15;5915;Douai;7;62380;63482
32;Hauts-de-France;59;16;5916;Dunkerque-1;1;51663;52112
32;Hauts-de-France;59;17;5917;Dunkerque-2;5;48430;49426
32;Hauts-de-France;59;18;5918;Faches-Thumesnil;12;80331;81065
32;Hauts-de-France;59;19;5919;Fourmies;46;51951;52741
32;Hauts-de-France;59;20;5920;Grande-Synthe;14;56843;57461
32;Hauts-de-France;59;21;5921;Hazebrouck;16;59373;60362
32;Hauts-de-France;59;22;5922;Lambersart;8;70028;70948
32;Hauts-de-France;59;23;5923;Lille-1;5;77478;78165
32;Hauts-de-France;59;24;5924;Lille-2;4;70686;71886
32;Hauts-de-France;59;25;5925;Lille-3;2;71854;72348
32;Hauts-de-France;59;26;5926;Lille-4;3;72633;73228
32;Hauts-de-France;59;27;5927;Lille-5;1;74033;74623
32;Hauts-de-France;59;28;5928;Lille-6;10;78631;79391
32;Hauts-de-France;59;29;5929;Marly;17;63101;63637
32;Hauts-de-France;59;30;5930;Maubeuge;14;62859;63430
32;Hauts-de-France;59;31;5931;Orchies;16;54705;55413
32;Hauts-de-France;59;32;5932;Roubaix-1;1;75916;76188
32;Hauts-de-France;59;33;5933;Roubaix-2;3;72738;73105
32;Hauts-de-France;59;34;5934;Saint-Amand-les-Eaux;19;58147;58852
32;Hauts-de-France;59;35;5935;Sin-le-Noble;15;68860;69604
32;Hauts-de-France;59;36;5936;Templeuve-en-Pévèle;32;83325;85337
32;Hauts-de-France;59;37;5937;Tourcoing-1;4;67387;67802
32;Hauts-de-France;59;38;5938;Tourcoing-2;1;76177;76639
32;Hauts-de-France;59;39;5939;Valenciennes;2;54415;55071
32;Hauts-de-France;59;40;5940;Villeneuve-d'Ascq;5;73351;74062
32;Hauts-de-France;59;41;5941;Wormhout;45;53642;54760
32;Hauts-de-France;60;01;6001;Beauvais-1;8;39580;40354
32;Hauts-de-France;60;02;6002;Beauvais-2;26;47259;48444
32;Hauts-de-France;60;03;6003;Chantilly;10;42504;43708
32;Hauts-de-France;60;04;6004;Chaumont-en-Vexin;65;46928;47821
32;Hauts-de-France;60;05;6005;Clermont;20;39245;40039
32;Hauts-de-France;60;06;6006;Compiègne-1;20;41669;42661
32;Hauts-de-France;60;07;6007;Compiègne-2;17;47832;49180
32;Hauts-de-France;60;08;6008;Creil;2;41076;41424
32;Hauts-de-France;60;09;6009;Crépy-en-Valois;25;34013;34658
32;Hauts-de-France;60;10;6010;Estrées-Saint-Denis;71;42417;43357
32;Hauts-de-France;60;11;6011;Grandvilliers;100;39668;40414
32;Hauts-de-France;60;12;6012;Méru;14;47188;47788
32;Hauts-de-France;60;13;6013;Montataire;15;37356;37944
32;Hauts-de-France;60;14;6014;Mouy;35;37231;37849
32;Hauts-de-France;60;15;6015;Nanteuil-le-Haudouin;46;32816;33487
32;Hauts-de-France;60;16;6016;Nogent-sur-Oise;6;39604;40147
32;Hauts-de-France;60;17;6017;Noyon;42;31901;32545
32;Hauts-de-France;60;18;6018;Pont-Sainte-Maxence;22;32101;32680
32;Hauts-de-France;60;19;6019;Saint-Just-en-Chaussée;84;43784;44677
32;Hauts-de-France;60;20;6020;Senlis;14;33188;34281
32;Hauts-de-France;60;21;6021;Thourotte;40;32539;33299
28;Normandie;61;01;6101;L'Aigle;7;12146;12503
28;Normandie;61;02;6102;Alençon-1;2;15932;16470
28;Normandie;61;03;6103;Alençon-2;2;14038;14288
28;Normandie;61;04;6104;Argentan-1;15;13437;13837
28;Normandie;61;05;6105;Argentan-2;21;13280;13614
28;Normandie;61;06;6106;Athis-Val de Rouvre;30;14899;15422
28;Normandie;61;07;6107;Bagnoles de l’Orne Normandie;12;12758;13035
28;Normandie;61;08;6108;Bretoncelles;12;10964;11183
28;Normandie;61;09;6109;Ceton;18;12392;12655
28;Normandie;61;10;6110;Damigny;16;13366;13687
28;Normandie;61;11;6111;Domfront en Poiraie;13;14825;15129
28;Normandie;61;12;6112;La Ferté Macé;13;14238;14710
28;Normandie;61;13;6113;Flers-1;13;15111;15457
28;Normandie;61;14;6114;Flers-2;7;14912;15290
28;Normandie;61;15;6115;Magny-le-Désert;35;12575;12819
28;Normandie;61;16;6116;Mortagne-au-Perche;33;13531;13984
28;Normandie;61;17;6117;Écouves;37;11002;11222
28;Normandie;61;18;6118;Rai;22;11982;12251
28;Normandie;61;19;6119;Sées;21;11199;11782
28;Normandie;61;20;6120;Tourouvre au Perche;23;12309;12525
28;Normandie;61;21;6121;Vimoutiers;32;10305;10554
32;Hauts-de-France;62;01;6201;Aire-sur-la-Lys;17;29484;30027
32;Hauts-de-France;62;02;6202;Arras-1;13;36405;37042
32;Hauts-de-France;62;03;6203;Arras-2;12;36725;37529
32;Hauts-de-France;62;04;6204;Arras-3;16;32574;33157
32;Hauts-de-France;62;05;6205;Auchel;9;34636;34817
32;Hauts-de-France;62;06;6206;Auxi-le-Château;81;34234;34834
32;Hauts-de-France;62;07;6207;Avesnes-le-Comte;108;38589;39506
32;Hauts-de-France;62;08;6208;Avion;4;39044;39263
32;Hauts-de-France;62;09;6209;Bapaume;75;35786;36598
32;Hauts-de-France;62;10;6210;Berck;31;34393;35311
32;Hauts-de-France;62;11;6211;Béthune;7;41721;42241
32;Hauts-de-France;62;12;6212;Beuvry;13;40714;41456
32;Hauts-de-France;62;13;6213;Boulogne-sur-Mer-1;7;35334;35722
32;Hauts-de-France;62;14;6214;Boulogne-sur-Mer-2;5;39344;39891
32;Hauts-de-France;62;15;6215;Brebières;33;33208;33620
32;Hauts-de-France;62;16;6216;Bruay-la-Buissière;12;34790;35324
32;Hauts-de-France;62;17;6217;Bully-les-Mines;12;44842;45322
32;Hauts-de-France;62;18;6218;Calais-1;11;36593;37165
32;Hauts-de-France;62;19;6219;Calais-2;26;38474;39095
32;Hauts-de-France;62;20;6220;Calais-3;1;38509;38870
32;Hauts-de-France;62;21;6221;Carvin;3;36058;36284
32;Hauts-de-France;62;22;6222;Desvres;52;45568;46503
